Timestamp,Fan,PC,AC,Lamp,TV,Total_Power
09/12/2025 21:16,0.000405159,0.000214896,0.000473118,0.000905038,0.000547067,0.002545278
09/12/2025 21:17,0.000374161,0.000190675,0.00040504,0.000744452,0.000502168,0.002216496
09/12/2025 21:18,0.000354015,0.000239592,0.000483254,0.000844274,0.000519677,0.002440813
09/12/2025 21:19,0.000440188,0.000275047,0.000484716,0.000975044,0.000571555,0.002746549
09/12/2025 21:20,0.000486201,0.000267844,0.000494351,0.001032264,0.000715598,0.002996258
09/12/2025 21:21,0.000553551,0.000321629,0.000739778,0.00132658,0.000804867,0.003746405
09/12/2025 21:22,0.000544184,0.000357877,0.00074367,0.001237263,0.000823371,0.003706366
09/12/2025 21:23,0.000649511,0.000347633,0.000722619,0.00138439,0.000830244,0.003934397
09/12/2025 21:24,0.000273282,0.00017514,0.000336123,0.000601956,0.000394927,0.001781428
09/12/2025 21:25,0.000292897,0.000179231,0.000384886,0.000678381,0.000445441,0.001980835
09/12/2025 21:26,0.000830787,0.00053214,0.000990062,0.001712369,0.001160043,0.0052254
09/12/2025 21:27,0.000434936,0.000298965,0.000583815,0.001062315,0.000747497,0.003127528
09/12/2025 21:28,0.000353009,0.000233579,0.000462855,0.000834662,0.000506615,0.002390719
09/12/2025 21:29,0.000417524,0.000256828,0.000523387,0.001011672,0.000602163,0.002811574
09/12/2025 21:30,0.000464454,0.000287796,0.000546317,0.001051592,0.00067831,0.003028469
09/12/2025 21:31,0.000274707,0.000185541,0.000381484,0.000690933,0.00040716,0.001939825
09/12/2025 21:32,0.000327041,0.000184631,0.000394939,0.000715233,0.000432424,0.002054269
09/12/2025 21:33,0.000370003,0.000236714,0.000490698,0.000918067,0.000549179,0.00256466
09/12/2025 21:34,0.000286874,0.000178604,0.000403118,0.000747761,0.000475522,0.002091879
09/12/2025 21:35,0.00035696,0.000247661,0.000473426,0.000827697,0.000555014,0.002460758
09/12/2025 21:36,0.00039103,0.000257077,0.000550907,0.00101066,0.000603855,0.002813529
09/12/2025 21:37,0.000419304,0.00020832,0.000486028,0.001006643,0.000564467,0.002684761
09/12/2025 21:38,0.000349034,0.000240185,0.000432574,0.000824915,0.00054389,0.002390598
09/12/2025 21:39,0.000404714,0.000245199,0.000548814,0.000949047,0.00058963,0.002737404
09/12/2025 21:40,0.000515158,0.000330045,0.000649842,0.001136893,0.000690583,0.003322522
09/12/2025 21:41,0.000286917,0.000170886,0.000328858,0.0006056,0.000410169,0.001802429
09/12/2025 21:42,0.000287567,0.000164007,0.000374632,0.000686553,0.000440148,0.001952906
09/12/2025 21:43,0.000423454,0.000238817,0.00048454,0.000916425,0.000589016,0.002652252
09/12/2025 21:44,0.000477683,0.000295792,0.000563144,0.001135965,0.000737928,0.003210513
09/12/2025 21:45,0.00044964,0.000247324,0.000565083,0.000975783,0.000649149,0.002886979
09/12/2025 21:46,0.000268538,0.00016342,0.000326128,0.000558142,0.000370813,0.001687042
09/12/2025 21:47,0.000437519,0.000278323,0.000590409,0.001095116,0.000667052,0.00306842
09/12/2025 21:48,0.000429476,0.000228122,0.000455536,0.000841634,0.000556653,0.002511421
09/12/2025 21:49,0.000298215,0.000216903,0.000388645,0.00075158,0.000491473,0.002146816
09/12/2025 21:50,0.000273565,0.00016793,0.000334247,0.000579798,0.000404328,0.001759868
09/12/2025 21:51,0.000632944,0.000352111,0.00079952,0.001362287,0.000871065,0.004017927
09/12/2025 21:52,0.000649974,0.000387318,0.000776355,0.001432553,0.00095333,0.00419953
09/12/2025 21:53,0.000353066,0.00024653,0.000500415,0.000875418,0.000581055,0.002556484
09/12/2025 21:54,0.000301387,0.000187282,0.000363369,0.000708965,0.000444176,0.002005178
09/12/2025 21:55,0.000270788,0.000165219,0.00033654,0.000630608,0.00041412,0.001817274
09/12/2025 21:56,0.000322943,0.000186249,0.000447469,0.000860718,0.000506816,0.002324194
09/12/2025 21:57,0.00041481,0.000240268,0.000506609,0.000992928,0.000625892,0.002780507
09/12/2025 21:58,0.000251422,0.0001728,0.000343,0.000735332,0.00042042,0.001922976
09/12/2025 21:59,0.000389737,0.000282082,0.000597502,0.001033007,0.000637263,0.00293959
09/12/2025 22:00,0.000297291,0.000188001,0.000373534,0.000688302,0.000377024,0.001924152
09/12/2025 22:01,0.000254583,0.000154837,0.000330819,0.000545567,0.000361684,0.001647491
09/12/2025 22:02,0.000382382,0.00023341,0.000533463,0.000969586,0.00058332,0.00270216
09/12/2025 22:03,0.000368462,0.000224038,0.000436963,0.00079162,0.000516818,0.002337901
09/12/2025 22:04,0.000671816,0.000434566,0.000798982,0.001515785,0.000861057,0.004282206
09/12/2025 22:05,0.000377734,0.000201062,0.000468955,0.000888328,0.000524443,0.002460522
09/12/2025 22:06,0.000158478,8.84E-05,0.000190219,0.000347009,0.000215896,0.001
09/12/2025 22:07,0.000292854,0.000169065,0.000346734,0.000635357,0.000396858,0.001840868
09/12/2025 22:08,0.000632486,0.000362335,0.000669032,0.001334052,0.000781685,0.00377959
09/12/2025 22:09,0.000519471,0.000354768,0.000752599,0.001363257,0.000795179,0.003785275
09/12/2025 22:10,0.000439963,0.000302152,0.000525973,0.00098704,0.000688032,0.00294316
09/12/2025 22:11,0.000360337,0.000223797,0.00045522,0.00087956,0.00048456,0.002403474
09/12/2025 22:12,0.000404952,0.000218754,0.000465735,0.000844354,0.000499914,0.00243371
09/12/2025 22:13,0.000348364,0.000230666,0.000390141,0.000723558,0.00052525,0.002217979
09/12/2025 22:14,0.000273379,0.000166184,0.000286705,0.000615241,0.000332189,0.001673698
09/12/2025 22:15,0.000282472,0.000163822,0.000365224,0.000653785,0.00038147,0.001846773
09/12/2025 22:16,0.000357339,0.000228614,0.000450407,0.000868635,0.000508444,0.002413439
09/12/2025 22:17,0.0004367,0.000286827,0.000547373,0.001036776,0.000651427,0.002959102
09/12/2025 22:18,0.000517922,0.000276205,0.000649253,0.001108354,0.000669782,0.003221515
09/12/2025 22:19,0.000203557,0.000113724,0.000243863,0.000479413,0.000254945,0.001295502
09/12/2025 22:20,0.000384561,0.000256059,0.000488866,0.000839226,0.000540809,0.00250952
09/12/2025 22:21,0.000401746,0.000246218,0.000539909,0.000927287,0.000585428,0.002700589
09/12/2025 22:22,0.000322112,0.000194249,0.000330697,0.000686827,0.000431505,0.00196539
09/12/2025 22:23,0.000187446,0.000125392,0.00024482,0.000463512,0.000267609,0.001288779
09/12/2025 22:24,0.00037968,0.000211803,0.000433075,0.000928639,0.000525001,0.002478197
09/12/2025 22:25,0.000523976,0.000320806,0.000639147,0.001319242,0.000783144,0.003586315
09/12/2025 22:26,0.000307427,0.00017806,0.000355777,0.000711819,0.000402615,0.001955698
09/12/2025 22:27,0.000450553,0.000267985,0.000505892,0.001005691,0.000480823,0.002710942
09/12/2025 22:28,0.000319583,0.000189373,0.000390751,0.000691342,0.000449093,0.002040143
09/12/2025 22:29,0.000217386,0.000132238,0.000261954,0.000544873,0.000300287,0.001456738
09/12/2025 22:30,0.000381566,0.000249382,0.000521483,0.0009387,0.000502078,0.00259321
09/12/2025 22:31,0.000164273,1.00E-04,0.000203092,0.000406676,0.000246173,0.001120177
09/12/2025 22:32,0.000414415,0.000271788,0.000510716,0.001021469,0.000568878,0.002787265
09/12/2025 22:33,0.000357661,0.000223303,0.000466912,0.000870506,0.000514915,0.002433297
09/12/2025 22:34,0.000253113,0.000172378,0.000331057,0.000564859,0.000334194,0.001655602
09/12/2025 22:35,0.000279666,0.000164601,0.000357557,0.000661422,0.000389123,0.001852369
09/12/2025 22:36,0.000294322,0.000180645,0.000324587,0.000649604,0.000419426,0.001868583
09/12/2025 22:37,0.000299688,0.000193214,0.000368258,0.000724292,0.000453903,0.002039355
09/12/2025 22:38,0.0004677,0.00028822,0.00057039,0.001046626,0.00065978,0.003032716
09/12/2025 22:39,0.000276928,0.000162812,0.000352014,0.000611135,0.00039562,0.00179851
09/12/2025 22:40,0.000201521,0.00012358,0.0002376,0.00048199,0.000240217,0.001284908
09/12/2025 22:41,0.000382858,0.00025044,0.000484449,0.000915527,0.000529998,0.002563271
09/12/2025 22:42,0.000561026,0.00033748,0.000652846,0.001282545,0.000757346,0.003591242
09/12/2025 22:43,0.000267979,0.000146704,0.000332867,0.000632253,0.000339288,0.001719092
09/12/2025 22:44,0.000304295,0.000189236,0.000368453,0.000705414,0.000415756,0.001983153
09/12/2025 22:45,0.000270062,0.000153187,0.000272456,0.000558639,0.000291019,0.001545363
09/12/2025 22:46,0.000239352,0.000139155,0.000303285,0.000552338,0.000317173,0.001551304
09/12/2025 22:47,0.000361006,0.000215952,0.000396765,0.000802703,0.000439027,0.002215453
09/12/2025 22:48,0.000360274,0.000247875,0.000460399,0.000888725,0.000489318,0.002446591
09/12/2025 22:49,0.000359006,0.000228122,0.000431311,0.000848585,0.000508016,0.00237504
09/12/2025 22:50,0.000494541,0.000307815,0.000628835,0.001104429,0.000635221,0.003170841
09/12/2025 22:51,0.000377242,0.000226171,0.00044245,0.000788339,0.000464336,0.002298538
09/12/2025 22:52,0.000420613,0.000221399,0.000434804,0.000908469,0.00050882,0.002494105
09/12/2025 22:53,0.00027238,0.000145847,0.000293779,0.000538419,0.000347691,0.001598115
09/12/2025 22:54,0.00029256,0.000173387,0.000391419,0.00080159,0.000428841,0.002087797
09/12/2025 22:55,0.000289981,0.000173797,0.000358835,0.000642538,0.000414625,0.001879776
09/12/2025 22:56,0.000335241,0.000216166,0.000413304,0.000791126,0.000481955,0.002237792
09/12/2025 22:57,0.000248114,0.000158389,0.000301223,0.000603295,0.000375301,0.001686321
09/12/2025 22:58,0.000477785,0.000263651,0.000631997,0.001134811,0.000597065,0.00310531
09/12/2025 22:59,0.000398514,0.000218282,0.000418778,0.000915517,0.000557442,0.002508533
09/12/2025 23:00,0.000259758,0.000157818,0.000336753,0.000618957,0.00027972,0.001653005
09/12/2025 23:01,0.000279361,0.000136281,0.000301002,0.000614718,0.000265879,0.001597241
09/12/2025 23:02,0.000467554,0.000262787,0.000514314,0.000979541,0.000483821,0.002708017
09/12/2025 23:03,0.000526421,0.000333865,0.000673076,0.001049292,0.000557273,0.003139926
09/12/2025 23:04,0.000207865,0.000132603,0.000265829,0.000493086,0.000236124,0.001335507
09/12/2025 23:05,0.000220051,0.000139673,0.000265579,0.000507261,0.000230429,0.001362992
09/12/2025 23:06,0.000326894,0.000211001,0.000429476,0.000754634,0.000356747,0.002078752
09/12/2025 23:07,0.000392088,0.000218826,0.00046869,0.000966972,0.000382151,0.002428727
09/12/2025 23:08,0.00027226,0.000164833,0.000340439,0.000694069,0.00031767,0.00178927
09/12/2025 23:09,0.000348217,0.000214011,0.0004051,0.000744224,0.0003712,0.002082752
09/12/2025 23:10,0.000369717,0.000247789,0.000433859,0.000885619,0.000413926,0.002350911
09/12/2025 23:11,0.000340585,0.000212485,0.000364884,0.000712645,0.000364997,0.001995596
09/12/2025 23:12,0.000462269,0.000300677,0.000513843,0.000958559,0.000468897,0.002704245
09/12/2025 23:13,0.0002458,0.000135269,0.000272904,0.000501681,0.00023901,0.001394665
09/12/2025 23:14,0.000181361,0.000110507,0.000213831,0.000456813,0.000189365,0.001151876
09/12/2025 23:15,0.000500258,0.000297733,0.000550125,0.001016228,0.000556522,0.002920867
09/12/2025 23:16,0.000245614,0.000155888,0.000321409,0.000566122,0.000278154,0.001567187
09/12/2025 23:17,0.000274703,0.000183918,0.00038469,0.000660629,0.000330889,0.001834828
09/12/2025 23:18,0.000331217,0.000213925,0.000404245,0.000872557,0.000400736,0.002222679
09/12/2025 23:19,0.00024651,0.00015108,0.000311697,0.000621602,0.000281982,0.001612871
09/12/2025 23:20,0.000192791,0.000144002,0.000252238,0.00051347,0.000210227,0.001312728
09/12/2025 23:21,0.000407568,0.000241805,0.00044853,0.000873903,0.000384437,0.002356244
09/12/2025 23:22,0.000295091,0.000182441,0.000377555,0.000700952,0.000323572,0.001879612
09/12/2025 23:23,0.000288027,0.000157882,0.00030197,0.000634672,0.000304208,0.001686759
09/12/2025 23:24,0.000243663,0.000175095,0.000317395,0.000581467,0.000284952,0.001602571
09/12/2025 23:25,0.000156231,0.000105639,0.000213002,0.000400461,0.000186084,0.001061417
09/12/2025 23:26,0.000460383,0.000304924,0.00057781,0.001104768,0.00052881,0.002976695
09/12/2025 23:27,0.000262907,0.000175726,0.000307873,0.000610271,0.000282448,0.001639224
09/12/2025 23:28,0.000305174,0.000215068,0.000436174,0.000756922,0.000357715,0.002071053
09/12/2025 23:29,0.000384164,0.000228733,0.000454266,0.000974217,0.000432918,0.002474298
09/12/2025 23:30,0.000236279,0.000151746,0.00030568,0.000588544,0.00023977,0.001522019
09/12/2025 23:31,0.000265464,0.000158172,0.0003034,0.000614497,0.000296567,0.0016381
09/12/2025 23:32,0.00017951,0.000119968,0.000231914,0.000418176,0.000209773,0.001159341
09/12/2025 23:33,0.000365342,0.000251663,0.000480806,0.000883235,0.000448555,0.002429601
09/12/2025 23:34,0.000286157,0.00016822,0.000327619,0.000656193,0.000322172,0.001760361
09/12/2025 23:35,0.000281683,0.000181439,0.00035361,0.0007462,0.000318046,0.001880978
09/12/2025 23:36,0.000308472,0.00021663,0.000373879,0.000718072,0.000304443,0.001921495
09/12/2025 23:37,0.000420265,0.000295134,0.000523641,0.001020791,0.00048571,0.002745541
09/12/2025 23:38,0.000193912,0.000129016,0.000252949,0.000490007,0.000203717,0.001269601
09/12/2025 23:39,0.000425771,0.000271849,0.00050439,0.000967423,0.000448881,0.002618314
09/12/2025 23:40,0.000240864,0.000152301,0.000288951,0.000620301,0.000280815,0.001583231
09/12/2025 23:41,0.000296559,0.000220042,0.000366676,0.000682523,0.00038004,0.00194584
09/12/2025 23:42,0.000217985,0.00014264,0.000294178,0.000506425,0.000223516,0.001384744
09/12/2025 23:43,0.000190136,0.000107225,0.000219267,0.000434566,0.000194077,0.001145272
09/12/2025 23:44,0.000295894,0.000181745,0.000369626,0.000715972,0.000350801,0.001914037
09/12/2025 23:45,0.000465713,0.000278383,0.000567512,0.001088518,0.000490706,0.002890833
09/12/2025 23:46,0.000270137,0.000161162,0.000353442,0.000594465,0.000302575,0.001681781
09/12/2025 23:47,0.000312512,0.000217262,0.000411335,0.000758633,0.000380522,0.002080264
09/12/2025 23:48,0.000592504,0.000371962,0.000726321,0.001222943,0.00062111,0.003534841
09/12/2025 23:49,0.000357987,0.000227745,0.000446308,0.000842492,0.000446194,0.002320726
09/12/2025 23:50,0.000442235,0.000276804,0.000472225,0.001023988,0.000427333,0.002642585
09/12/2025 23:51,0.000198829,0.000128619,0.000243282,0.000462152,0.000208214,0.001241095
09/12/2025 23:52,0.000303745,0.000181418,0.000356396,0.000664381,0.000334678,0.001840618
09/12/2025 23:53,0.000414873,0.00026532,0.000471722,0.000955575,0.000429495,0.002536986
09/12/2025 23:54,0.000255971,0.000163819,0.000332755,0.000595679,0.000314322,0.001662546
09/12/2025 23:55,0.000467016,0.000291961,0.000556112,0.001132064,0.000474893,0.002922046
09/12/2025 23:56,0.000493211,0.000345963,0.000606958,0.001229215,0.000550131,0.003225478
09/12/2025 23:57,0.000211844,0.000114783,0.000248692,0.000456691,0.000211557,0.001243567
09/12/2025 23:58,0.00030359,0.000189235,0.00037932,0.000694951,0.000319783,0.001886879
09/12/2025 23:59,0.000317397,0.000196815,0.000387882,0.000765586,0.000347433,0.002015114
10/12/2025 00:00,0.000336634,0.000101022,0.000401207,0.000806218,0.000139944,0.001785026
10/12/2025 00:01,0.000228841,6.88E-05,0.000260316,0.000492097,9.16E-05,0.00114165
10/12/2025 00:02,0.000356058,0.000120123,0.000459156,0.000858307,0.000159966,0.00195361
10/12/2025 00:03,0.000407042,0.000119836,0.000465807,0.000938028,0.000183172,0.002113885
10/12/2025 00:04,0.000421556,0.000127694,0.000493092,0.000943299,0.000185274,0.002170915
10/12/2025 00:05,0.0007543,0.000236031,0.000838052,0.001783199,0.000335967,0.003947549
10/12/2025 00:06,0.000418598,0.000120923,0.000508985,0.000869011,0.000176944,0.002094461
10/12/2025 00:07,0.000374545,9.47E-05,0.000385955,0.000710101,0.000141661,0.001706929
10/12/2025 00:08,0.000321288,0.000108711,0.00041209,0.000742424,0.000151177,0.001735691
10/12/2025 00:09,0.00039795,0.000105625,0.000421736,0.000803679,0.000162854,0.001891844
10/12/2025 00:10,0.000361187,0.000108164,0.000396649,0.000796247,0.000155415,0.001817661
10/12/2025 00:11,0.000617075,0.000203112,0.000828134,0.00164568,0.000276378,0.003570379
10/12/2025 00:12,0.000388073,0.000141974,0.000524547,0.001018759,0.000192208,0.002265561
10/12/2025 00:13,0.000400027,0.000118254,0.000457309,0.000861401,0.000186139,0.00202313
10/12/2025 00:14,0.000411278,0.000123135,0.00055008,0.00105118,0.000194889,0.002330562
10/12/2025 00:15,0.000419879,0.000137039,0.000485006,0.000951362,0.00019739,0.002190676
10/12/2025 00:16,0.000439545,0.000136312,0.000583052,0.001216859,0.00018947,0.002565238
10/12/2025 00:17,0.000295581,0.000102727,0.00033086,0.000696491,0.000140188,0.001565847
10/12/2025 00:18,0.000334438,0.000103378,0.000403428,0.000699498,0.000127075,0.001667817
10/12/2025 00:19,0.000406725,0.000140054,0.000492242,0.00089346,0.00018978,0.002122261
10/12/2025 00:20,0.000675804,0.00021205,0.000816713,0.00132353,0.00029859,0.003326686
10/12/2025 00:21,0.000280422,9.14E-05,0.000375784,0.000744929,0.000129016,0.001621527
10/12/2025 00:22,0.000726512,0.000227939,0.000909083,0.00163039,0.0003414,0.003835324
10/12/2025 00:23,0.000301527,0.000105103,0.000379625,0.000708973,0.000138891,0.00163412
10/12/2025 00:24,0.000743421,0.000215229,0.000813297,0.00168591,0.000313687,0.003771544
10/12/2025 00:25,0.000320959,9.64E-05,0.000386902,0.000708054,0.000127418,0.001639698
10/12/2025 00:26,0.000410734,0.000136113,0.000499166,0.00103393,0.00019079,0.002270734
10/12/2025 00:27,0.000316838,7.66E-05,0.000353503,0.000640337,0.000128562,0.001515874
10/12/2025 00:28,0.000332717,9.58E-05,0.000401989,0.000773568,0.000153508,0.001757569
10/12/2025 00:29,0.000412125,0.000134742,0.000510172,0.000957438,0.000201308,0.002215785
10/12/2025 00:30,0.000542588,0.000187076,0.000641538,0.001256656,0.000256562,0.002884421
10/12/2025 00:31,0.000230902,7.01E-05,0.000274973,0.000493573,0.000103641,0.001173201
10/12/2025 00:32,0.000391507,0.00011443,0.000503267,0.000986798,0.000183015,0.002179017
10/12/2025 00:33,0.00042698,0.00013871,0.000505496,0.001034448,0.000197127,0.002302762
10/12/2025 00:34,0.000406556,0.00013013,0.000563633,0.000961814,0.000174454,0.002236588
10/12/2025 00:35,0.000449859,0.000154934,0.000591837,0.000982026,0.000211782,0.002390438
10/12/2025 00:36,0.000299128,9.39E-05,0.000358745,0.000651718,0.000123566,0.001527011
10/12/2025 00:37,0.000553768,0.000178149,0.00069335,0.001396758,0.000257815,0.003079841
10/12/2025 00:38,0.000472113,0.000134009,0.000513719,0.001029502,0.000175131,0.002324476
10/12/2025 00:39,0.000529122,0.000166124,0.000565653,0.001212915,0.000229767,0.002703581
10/12/2025 00:40,0.0008113,0.000272499,0.000985055,0.00195331,0.000370651,0.004392814
10/12/2025 00:41,0.000311574,9.23E-05,0.000329503,0.000669388,0.000116089,0.001518865
10/12/2025 00:42,0.000509935,0.000166711,0.000657365,0.001222021,0.000250902,0.002806934
10/12/2025 00:43,0.000479036,0.000147844,0.000593995,0.001076757,0.000209671,0.002507302
10/12/2025 00:44,0.000403683,0.000121973,0.000517741,0.000907561,0.000167745,0.002118703
10/12/2025 00:45,0.000342726,9.59E-05,0.000384848,0.00076001,0.000146124,0.00172962
10/12/2025 00:46,0.000408539,0.000121966,0.000496301,0.000935948,0.000192004,0.002154757
10/12/2025 00:47,0.000605035,0.000160354,0.000683865,0.001345019,0.000256511,0.003050784
10/12/2025 00:48,0.00036296,0.000111547,0.000444291,0.000928851,0.000166484,0.002014133
10/12/2025 00:49,0.000478315,0.000143848,0.000606663,0.001089312,0.000222378,0.002540517
10/12/2025 00:50,0.000207245,6.28E-05,0.000252385,0.00050123,9.25E-05,0.001116199
10/12/2025 00:51,0.000188236,5.62E-05,0.000217664,0.000459265,7.87E-05,0.001
10/12/2025 00:52,0.000359527,0.000124691,0.000483456,0.000848742,0.000172992,0.001989407
10/12/2025 00:53,0.000501033,0.00014944,0.0006173,0.001337893,0.000222227,0.002827894
10/12/2025 00:54,0.000341082,9.94E-05,0.00038922,0.000767296,0.00013749,0.001734444
10/12/2025 00:55,0.000336455,0.000109971,0.000436506,0.000777219,0.000160387,0.001820538
10/12/2025 00:56,0.000283555,8.02E-05,0.000311374,0.000610425,0.000127751,0.001413302
10/12/2025 00:57,0.000354075,0.000110352,0.000409185,0.000835383,0.000164027,0.001873022
10/12/2025 00:58,0.000612664,0.00018631,0.00074859,0.001377465,0.000276834,0.003201863
10/12/2025 00:59,0.000541647,0.000156537,0.000559633,0.001127732,0.000209389,0.002594938
10/12/2025 01:00,0.000519783,0.000161743,0.000667967,0.001178612,0.000234022,0.002762125
10/12/2025 01:01,0.000332678,0.000115066,0.00043458,0.00087725,0.000166423,0.001925998
10/12/2025 01:02,0.000548605,0.000172869,0.000623301,0.001212551,0.000238831,0.002796156
10/12/2025 01:03,0.000526195,0.000163838,0.000709192,0.001321118,0.000238195,0.002958537
10/12/2025 01:04,0.000345723,0.000107745,0.00043281,0.000861462,0.000165098,0.001912838
10/12/2025 01:05,0.000348727,0.000105813,0.000500227,0.000825371,0.000154212,0.00193435
10/12/2025 01:06,0.000477718,0.000142021,0.000600076,0.001189484,0.000213575,0.002622874
10/12/2025 01:07,0.000379714,0.000113348,0.000441696,0.000926093,0.000156274,0.002017124
10/12/2025 01:08,0.000218143,6.97E-05,0.000246094,0.000477633,9.00E-05,0.001101509
10/12/2025 01:09,0.000496398,0.000135935,0.000557669,0.001179486,0.000211128,0.002580616
10/12/2025 01:10,0.000292534,8.68E-05,0.000368504,0.000618854,0.000120541,0.001487249
10/12/2025 01:11,0.000578929,0.000185528,0.000668437,0.001222618,0.000244908,0.00290042
10/12/2025 01:12,0.000255649,7.48E-05,0.00030187,0.000600419,0.000115457,0.00134819
10/12/2025 01:13,0.000474443,0.000139339,0.000556825,0.001075257,0.000205369,0.002451233
10/12/2025 01:14,0.000503847,0.00016597,0.000580641,0.001202116,0.000227116,0.002679691
10/12/2025 01:15,0.000328144,0.000104117,0.000352173,0.000693582,0.000135983,0.001614
10/12/2025 01:16,0.000465862,0.000145086,0.000510419,0.001059301,0.000203847,0.002384515
10/12/2025 01:17,0.000803231,0.000223701,0.000900847,0.001606338,0.000303333,0.003837451
10/12/2025 01:18,0.000358123,0.000114774,0.000487435,0.000870931,0.000195472,0.002026735
10/12/2025 01:19,0.000356792,0.000112816,0.000423349,0.000787896,0.000162261,0.001843113
10/12/2025 01:20,0.000550779,0.00017733,0.000691761,0.001289065,0.000270153,0.002979088
10/12/2025 01:21,0.000318068,9.83E-05,0.000427179,0.000766116,0.000149874,0.001759515
10/12/2025 01:22,0.000320622,9.85E-05,0.000385556,0.000790489,0.000135516,0.001730666
10/12/2025 01:23,0.000499103,0.000145437,0.000627205,0.00124963,0.000197514,0.002718888
10/12/2025 01:24,0.000559862,0.00018233,0.0006637,0.001395708,0.000255899,0.0030575
10/12/2025 01:25,0.000634577,0.000164676,0.000693057,0.001354101,0.000279177,0.003125588
10/12/2025 01:26,0.000712691,0.00021716,0.000887506,0.001522215,0.000278533,0.003618105
10/12/2025 01:27,0.00040135,0.000130707,0.000487804,0.000952146,0.00018469,0.002156697
10/12/2025 01:28,0.000529947,0.000185039,0.000657513,0.001273823,0.000261119,0.002907441
10/12/2025 01:29,0.000514958,0.000156974,0.000616429,0.001254623,0.000218702,0.002761686
10/12/2025 01:30,0.000307478,9.34E-05,0.000379089,0.000770632,0.000126485,0.001677103
10/12/2025 01:31,0.000536237,0.000151931,0.000624763,0.001132368,0.000216486,0.002661785
10/12/2025 01:32,0.000343528,0.000120042,0.000450846,0.00083988,0.000169063,0.001923359
10/12/2025 01:33,0.000418855,0.000140243,0.000490584,0.001067698,0.000172313,0.002289694
10/12/2025 01:34,0.000420163,0.000119222,0.000479418,0.000917695,0.00018733,0.002123827
10/12/2025 01:35,0.000438046,0.000135437,0.000464055,0.001027027,0.000178379,0.002242944
10/12/2025 01:36,0.000587436,0.00019051,0.000807591,0.001505746,0.000284777,0.00337606
10/12/2025 01:37,0.000414821,0.000137771,0.000552744,0.001054074,0.000206728,0.002366138
10/12/2025 01:38,0.000370867,0.000117072,0.000417115,0.000916088,0.000161973,0.001983114
10/12/2025 01:39,0.000451203,0.000131562,0.000518621,0.000986881,0.00019311,0.002281376
10/12/2025 01:40,0.000278923,7.79E-05,0.000314536,0.000587679,0.0001111,0.001370179
10/12/2025 01:41,0.000394474,0.000125073,0.000470868,0.000866205,0.000195412,0.002052032
10/12/2025 01:42,0.000452914,0.000132214,0.000520401,0.001096053,0.000196011,0.002397593
10/12/2025 01:43,0.000386906,0.00012099,0.000457086,0.000950416,0.000169237,0.002084635
10/12/2025 01:44,0.000747605,0.00026077,0.000934344,0.001770771,0.000353878,0.004067368
10/12/2025 01:45,0.000498561,0.00015716,0.000635834,0.001247342,0.00020956,0.002748457
10/12/2025 01:46,0.000483242,0.000143206,0.000566691,0.001105578,0.00021095,0.002509668
10/12/2025 01:47,0.000411335,0.000124397,0.000488025,0.00087699,0.000168428,0.002069175
10/12/2025 01:48,0.000435247,0.000132837,0.000469112,0.000995172,0.000172443,0.00220481
10/12/2025 01:49,0.000453959,0.000140515,0.000572841,0.000946251,0.000169832,0.002283397
10/12/2025 01:50,0.000527452,0.000153171,0.000630882,0.001159507,0.00023046,0.002701472
10/12/2025 01:51,0.000348624,0.000109648,0.00041017,0.000833297,0.000143151,0.001844891
10/12/2025 01:52,0.000317192,0.000102346,0.000390914,0.00078541,0.000148392,0.001744255
10/12/2025 01:53,0.000759762,0.000236015,0.000901732,0.001837584,0.000338355,0.004073448
10/12/2025 01:54,0.000593146,0.000191357,0.000659087,0.001407138,0.000246699,0.003097427
10/12/2025 01:55,0.000538819,0.000172049,0.000661977,0.001227068,0.000260485,0.002860399
10/12/2025 01:56,0.000523531,0.000158357,0.00053498,0.00112557,0.000211396,0.002553834
10/12/2025 01:57,0.000400633,0.000121955,0.000504659,0.000937897,0.000159256,0.0021244
10/12/2025 01:58,0.000365598,0.000115939,0.000446579,0.000892199,0.000148427,0.001968741
10/12/2025 01:59,0.000719317,0.00022886,0.00083404,0.001670018,0.000311445,0.003763679
10/12/2025 02:00,0.000604237,0.000183394,0.00072925,0.001509065,0.000291517,0.003317462
10/12/2025 02:01,0.000427859,0.000126393,0.000437693,0.000948046,0.000169224,0.002109216
10/12/2025 02:02,0.000490889,0.000143161,0.000578229,0.001021084,0.000208347,0.00244171
10/12/2025 02:03,0.000346751,0.000109485,0.000472665,0.000825503,0.000164191,0.001918594
10/12/2025 02:04,0.000714808,0.000233683,0.000831735,0.001466973,0.000288849,0.003536048
10/12/2025 02:05,0.000356971,0.000112695,0.000461658,0.000858387,0.000157294,0.001947005
10/12/2025 02:06,0.000700585,0.000224703,0.000880839,0.00155161,0.000310537,0.003668274
10/12/2025 02:07,0.000663022,0.000200921,0.000742311,0.001481595,0.000282721,0.00337057
10/12/2025 02:08,0.000473279,0.000144916,0.000505887,0.001030273,0.000202935,0.00235729
10/12/2025 02:09,0.000542228,0.00015045,0.000649373,0.001201853,0.000245457,0.002789361
10/12/2025 02:10,0.000422103,0.000143993,0.00055277,0.001054035,0.000199384,0.002372285
10/12/2025 02:11,0.000579906,0.000181931,0.000665869,0.001408925,0.000263922,0.003100552
